,PID,ID,NAME,Prob
32,NR1I2,CHEMBL1990220,CHEMBL1990220,0.6972055888223553
33,NR1C1,CHEMBL1506656,CHEMBL1506656,0.68812375249501
34,NR1C2,CHEMBL1506656,CHEMBL1506656,0.7579840319361277
35,NR1C3,CHEMBL1506656,CHEMBL1506656,0.7140718562874252
36,NR1H2,CHEMBL1506656,CHEMBL1506656,0.6501996007984032
37,NR2B1,CHEMBL1506656,CHEMBL1506656,0.6866267465069861
38,NR1H3,CHEMBL1506656,CHEMBL1506656,0.7340319361277445
39,NR1H4,CHEMBL1506656,CHEMBL1506656,0.7200598802395209
40,NR2B3,CHEMBL1506656,CHEMBL1506656,0.6666666666666666
41,NR2B2,CHEMBL1506656,CHEMBL1506656,0.6966067864271457
42,NR1D1,CHEMBL1506656,CHEMBL1506656,0.4930139720558882
43,NR1I2,CHEMBL1506656,CHEMBL1506656,0.5668662674650699
44,NR1C1,CHEMBL1689168,CHEMBL1689168,0.47105788423153694
45,NR1C2,CHEMBL1689168,CHEMBL1689168,0.499001996007984
46,NR1C3,CHEMBL1689168,CHEMBL1689168,0.4356287425149701
47,NR1H2,CHEMBL1689168,CHEMBL1689168,0.4356287425149701
48,NR2B1,CHEMBL1689168,CHEMBL1689168,0.40718562874251496
49,NR1H3,CHEMBL1689168,CHEMBL1689168,0.5014970059880239
50,NR1H4,CHEMBL1689168,CHEMBL1689168,0.5533932135728543
51,NR2B3,CHEMBL1689168,CHEMBL1689168,0.39520958083832336
52,NR2B2,CHEMBL1689168,CHEMBL1689168,0.46107784431137727
53,NR1D1,CHEMBL1689168,CHEMBL1689168,0.2954091816367265
54,NR1I2,CHEMBL1689168,CHEMBL1689168,0.3093812375249501
55,NR1C1,CHEMBL13301,CHEMBL13301,0.5209580838323353
56,NR1C2,CHEMBL13301,CHEMBL13301,0.5688622754491018
57,NR1C3,CHEMBL13301,CHEMBL13301,0.48902195608782434
58,NR1H2,CHEMBL13301,CHEMBL13301,0.6167664670658682
59,NR2B1,CHEMBL13301,CHEMBL13301,0.405189620758483
60,NR1H3,CHEMBL13301,CHEMBL13301,0.48303393213572854
61,NR1H4,CHEMBL13301,CHEMBL13301,0.6087824351297405
62,NR2B3,CHEMBL13301,CHEMBL13301,0.3712574850299401
63,NR2B2,CHEMBL13301,CHEMBL13301,0.4171656686626746
64,NR1D1,CHEMBL13301,CHEMBL13301,0.2834331337325349
65,NR1I2,CHEMBL13301,CHEMBL13301,0.27944111776447106
66,NR1C1,CHEMBL549996,CHEMBL549996,0.5279441117764471
67,NR1C2,CHEMBL549996,CHEMBL549996,0.5149700598802395
68,NR1C3,CHEMBL549996,CHEMBL549996,0.499001996007984
69,NR1H2,CHEMBL549996,CHEMBL549996,0.4820359281437126
70,NR2B1,CHEMBL549996,CHEMBL549996,0.5409181636726547
71,NR1H3,CHEMBL549996,CHEMBL549996,0.5688622754491018
72,NR1H4,CHEMBL549996,CHEMBL549996,0.5209580838323353
73,NR2B3,CHEMBL549996,CHEMBL549996,0.5089820359281437
74,NR2B2,CHEMBL549996,CHEMBL549996,0.592814371257485
75,NR1D1,CHEMBL549996,CHEMBL549996,0.4431137724550898
76,NR1I2,CHEMBL549996,CHEMBL549996,0.4630738522954092
77,NR1C1,CHEMBL327142,CHEMBL327142,0.5211798624972277
78,NR1C2,CHEMBL327142,CHEMBL327142,0.5788423153692615
79,NR1C3,CHEMBL327142,CHEMBL327142,0.4991683300066534
80,NR1H2,CHEMBL327142,CHEMBL327142,0.5219560878243513
81,NR2B1,CHEMBL327142,CHEMBL327142,0.5056553559547571
82,NR1H3,CHEMBL327142,CHEMBL327142,0.5404191616766467
83,NR1H4,CHEMBL327142,CHEMBL327142,0.5563872255489022
84,NR2B3,CHEMBL327142,CHEMBL327142,0.4557551563539587
85,NR2B2,CHEMBL327142,CHEMBL327142,0.5316034597471724
86,NR1D1,CHEMBL327142,CHEMBL327142,0.42714570858283435
87,NR1I2,CHEMBL327142,CHEMBL327142,0.428476380572189
88,NR1C1,CHEMBL1922459,CHEMBL1922459,0.5131736526946108
89,NR1C2,CHEMBL1922459,CHEMBL1922459,0.49500998003992014
90,NR1C3,CHEMBL1922459,CHEMBL1922459,0.43812375249500995
91,NR1H2,CHEMBL1922459,CHEMBL1922459,0.4387225548902196
92,NR2B1,CHEMBL1922459,CHEMBL1922459,0.3772455089820359
93,NR1H3,CHEMBL1922459,CHEMBL1922459,0.4626746506986028
94,NR1H4,CHEMBL1922459,CHEMBL1922459,0.4870259481037924
95,NR2B3,CHEMBL1922459,CHEMBL1922459,0.4151696606786427
96,NR2B2,CHEMBL1922459,CHEMBL1922459,0.469061876247505
97,NR1D1,CHEMBL1922459,CHEMBL1922459,0.2694610778443114
98,NR1I2,CHEMBL1922459,CHEMBL1922459,0.27944111776447106
99,NR1C1,CHEMBL1894730,CHEMBL1894730,0.5901791654785667
100,NR1C2,CHEMBL1894730,CHEMBL1894730,0.6052894211576846
101,NR1C3,CHEMBL1894730,CHEMBL1894730,0.5124750499001997
102,NR1H2,CHEMBL1894730,CHEMBL1894730,0.5277777777777777
103,NR2B1,CHEMBL1894730,CHEMBL1894730,0.6087824351297405
104,NR1H3,CHEMBL1894730,CHEMBL1894730,0.6442115768463074
105,NR1H4,CHEMBL1894730,CHEMBL1894730,0.6202594810379242
106,NR2B3,CHEMBL1894730,CHEMBL1894730,0.5868263473053892
107,NR2B2,CHEMBL1894730,CHEMBL1894730,0.6297405189620758
108,NR1D1,CHEMBL1894730,CHEMBL1894730,0.3863701169090391
109,NR1I2,CHEMBL1894730,CHEMBL1894730,0.4422583404619333
110,NR1C1,CHEMBL1579220,CHEMBL1579220,0.5476428096188575
111,NR1C2,CHEMBL1579220,CHEMBL1579220,0.6054082311567341
112,NR1C3,CHEMBL1579220,CHEMBL1579220,0.5621613915027088
113,NR1H2,CHEMBL1579220,CHEMBL1579220,0.5701454234388366
114,NR2B1,CHEMBL1579220,CHEMBL1579220,0.5269461077844312
115,NR1H3,CHEMBL1579220,CHEMBL1579220,0.6300256629597947
116,NR1H4,CHEMBL1579220,CHEMBL1579220,0.6357285429141717
117,NR2B3,CHEMBL1579220,CHEMBL1579220,0.47904191616766467
118,NR2B2,CHEMBL1579220,CHEMBL1579220,0.5429141716566867
119,NR1D1,CHEMBL1579220,CHEMBL1579220,0.3812375249500998
120,NR1I2,CHEMBL1579220,CHEMBL1579220,0.38223552894211577
121,NR1C1,CHEMBL558544,CHEMBL558544,0.6020625415834997
122,NR1C2,CHEMBL558544,CHEMBL558544,0.6506986027944112
123,NR1C3,CHEMBL558544,CHEMBL558544,0.5588822355289421
124,NR1H2,CHEMBL558544,CHEMBL558544,0.5988023952095808
125,NR2B1,CHEMBL558544,CHEMBL558544,0.5129740518962076
126,NR1H3,CHEMBL558544,CHEMBL558544,0.5748502994011976
127,NR1H4,CHEMBL558544,CHEMBL558544,0.6327345309381237
128,NR2B3,CHEMBL558544,CHEMBL558544,0.5269461077844312
129,NR2B2,CHEMBL558544,CHEMBL558544,0.5748502994011976
130,NR1D1,CHEMBL558544,CHEMBL558544,0.48502994011976047
131,NR1I2,CHEMBL558544,CHEMBL558544,0.5249500998003992
132,NR1C1,CHEMBL1818759,CHEMBL1818759,0.6806387225548902
133,NR1C2,CHEMBL1818759,CHEMBL1818759,0.717564870259481
134,NR1C3,CHEMBL1818759,CHEMBL1818759,0.6666666666666666
135,NR1H2,CHEMBL1818759,CHEMBL1818759,0.6467065868263473
136,NR2B1,CHEMBL1818759,CHEMBL1818759,0.6946107784431138
137,NR1H3,CHEMBL1818759,CHEMBL1818759,0.7065868263473054
138,NR1H4,CHEMBL1818759,CHEMBL1818759,0.6926147704590818
139,NR2B3,CHEMBL1818759,CHEMBL1818759,0.6407185628742516
140,NR2B2,CHEMBL1818759,CHEMBL1818759,0.6513639387890886
141,NR1D1,CHEMBL1818759,CHEMBL1818759,0.4471057884231537
142,NR1I2,CHEMBL1818759,CHEMBL1818759,0.47305389221556887
143,NR1C1,CHEMBL607859,CHEMBL607859,0.7618097139055223
144,NR1C2,CHEMBL607859,CHEMBL607859,0.7744510978043913
145,NR1C3,CHEMBL607859,CHEMBL607859,0.7584830339321357
146,NR1H2,CHEMBL607859,CHEMBL607859,0.7385229540918163
147,NR2B1,CHEMBL607859,CHEMBL607859,0.7504990019960079
148,NR1H3,CHEMBL607859,CHEMBL607859,0.7724550898203593
149,NR1H4,CHEMBL607859,CHEMBL607859,0.7325349301397206
150,NR2B3,CHEMBL607859,CHEMBL607859,0.7544910179640718
151,NR2B2,CHEMBL607859,CHEMBL607859,0.6836327345309381
152,NR1D1,CHEMBL607859,CHEMBL607859,0.7744510978043913
153,NR1I2,CHEMBL607859,CHEMBL607859,0.7245508982035929
154,NR1C1,CHEMBL1790355,CHEMBL1790355,0.4720558882235529
155,NR1C2,CHEMBL1790355,CHEMBL1790355,0.5209580838323353
156,NR1C3,CHEMBL1790355,CHEMBL1790355,0.4431137724550898
157,NR1H2,CHEMBL1790355,CHEMBL1790355,0.46506986027944114
158,NR2B1,CHEMBL1790355,CHEMBL1790355,0.4630738522954092
159,NR1H3,CHEMBL1790355,CHEMBL1790355,0.4530938123752495
160,NR1H4,CHEMBL1790355,CHEMBL1790355,0.4550898203592814
161,NR2B3,CHEMBL1790355,CHEMBL1790355,0.4251497005988024
162,NR2B2,CHEMBL1790355,CHEMBL1790355,0.469061876247505
163,NR1D1,CHEMBL1790355,CHEMBL1790355,0.3992015968063872
164,NR1I2,CHEMBL1790355,CHEMBL1790355,0.3812375249500998
165,NR1C1,CHEMBL551101,CHEMBL551101,0.540585495675316
166,NR1C2,CHEMBL551101,CHEMBL551101,0.499001996007984
167,NR1C3,CHEMBL551101,CHEMBL551101,0.5039920159680639
168,NR1H2,CHEMBL551101,CHEMBL551101,0.4810379241516966
169,NR2B1,CHEMBL551101,CHEMBL551101,0.5449101796407185
170,NR1H3,CHEMBL551101,CHEMBL551101,0.5049900199600799
171,NR1H4,CHEMBL551101,CHEMBL551101,0.5109780439121756
172,NR2B3,CHEMBL551101,CHEMBL551101,0.5548902195608783
173,NR2B2,CHEMBL551101,CHEMBL551101,0.5415834996673321
174,NR1D1,CHEMBL551101,CHEMBL551101,0.38323353293413176
175,NR1I2,CHEMBL551101,CHEMBL551101,0.3932135728542914
176,NR1C1,CHEMBL2355702,CHEMBL2355702,0.5189620758483033
177,NR1C2,CHEMBL2355702,CHEMBL2355702,0.562874251497006
178,NR1C3,CHEMBL2355702,CHEMBL2355702,0.4483033932135728
179,NR1H2,CHEMBL2355702,CHEMBL2355702,0.4750499001996008
180,NR2B1,CHEMBL2355702,CHEMBL2355702,0.4740518962075848
181,NR1H3,CHEMBL2355702,CHEMBL2355702,0.5059880239520959
182,NR1H4,CHEMBL2355702,CHEMBL2355702,0.5049900199600799
183,NR2B3,CHEMBL2355702,CHEMBL2355702,0.49600798403193613
184,NR2B2,CHEMBL2355702,CHEMBL2355702,0.5359281437125748
185,NR1D1,CHEMBL2355702,CHEMBL2355702,0.37544910179640717
186,NR1I2,CHEMBL2355702,CHEMBL2355702,0.3842315369261477
187,NR1C1,CHEMBL1383758,CHEMBL1383758,0.524035262807718
188,NR1C2,CHEMBL1383758,CHEMBL1383758,0.48632734530938126
189,NR1C3,CHEMBL1383758,CHEMBL1383758,0.4999833666001331
190,NR1H2,CHEMBL1383758,CHEMBL1383758,0.49281437125748506
191,NR2B1,CHEMBL1383758,CHEMBL1383758,0.3473053892215569
192,NR1H3,CHEMBL1383758,CHEMBL1383758,0.5047904191616767
193,NR1H4,CHEMBL1383758,CHEMBL1383758,0.5119760479041916
194,NR2B3,CHEMBL1383758,CHEMBL1383758,0.3323353293413174
195,NR2B2,CHEMBL1383758,CHEMBL1383758,0.3926813040585496
196,NR1D1,CHEMBL1383758,CHEMBL1383758,0.25948103792415167
197,NR1I2,CHEMBL1383758,CHEMBL1383758,0.26147704590818366
198,NR1C1,CHEMBL1487173,CHEMBL1487173,0.688622754491018
199,NR1C2,CHEMBL1487173,CHEMBL1487173,0.7325349301397206
200,NR1C3,CHEMBL1487173,CHEMBL1487173,0.7285429141716567
201,NR1H2,CHEMBL1487173,CHEMBL1487173,0.6906187624750499
202,NR2B1,CHEMBL1487173,CHEMBL1487173,0.7964071856287425
203,NR1H3,CHEMBL1487173,CHEMBL1487173,0.7225548902195609
204,NR1H4,CHEMBL1487173,CHEMBL1487173,0.7045908183632734
205,NR2B3,CHEMBL1487173,CHEMBL1487173,0.7744510978043913
206,NR2B2,CHEMBL1487173,CHEMBL1487173,0.7225548902195609
207,NR1D1,CHEMBL1487173,CHEMBL1487173,0.8083832335329342
208,NR1I2,CHEMBL1487173,CHEMBL1487173,0.7225548902195609
209,NR1C1,CHEMBL30567,CHEMBL30567,0.5798783385609733
210,NR1C2,CHEMBL30567,CHEMBL30567,0.604956753160346
211,NR1C3,CHEMBL30567,CHEMBL30567,0.5369261477045909
212,NR1H2,CHEMBL30567,CHEMBL30567,0.5292747837658017
213,NR2B1,CHEMBL30567,CHEMBL30567,0.5029940119760479
214,NR1H3,CHEMBL30567,CHEMBL30567,0.5868263473053893
215,NR1H4,CHEMBL30567,CHEMBL30567,0.5558882235528942
216,NR2B3,CHEMBL30567,CHEMBL30567,0.4750499001996008
217,NR2B2,CHEMBL30567,CHEMBL30567,0.5069860279441117
218,NR1D1,CHEMBL30567,CHEMBL30567,0.37524950099800397
219,NR1I2,CHEMBL30567,CHEMBL30567,0.37604790419161677
220,NR1C1,CHEMBL550142,CHEMBL550142,0.5209580838323353
221,NR1C2,CHEMBL550142,CHEMBL550142,0.5029940119760479
222,NR1C3,CHEMBL550142,CHEMBL550142,0.46540252827677975
223,NR1H2,CHEMBL550142,CHEMBL550142,0.46107784431137727
224,NR2B1,CHEMBL550142,CHEMBL550142,0.6047904191616766
225,NR1H3,CHEMBL550142,CHEMBL550142,0.5409181636726547
226,NR1H4,CHEMBL550142,CHEMBL550142,0.5349301397205589
227,NR2B3,CHEMBL550142,CHEMBL550142,0.590818363273453
228,NR2B2,CHEMBL550142,CHEMBL550142,0.6027944111776448
229,NR1D1,CHEMBL550142,CHEMBL550142,0.44510978043912175
230,NR1I2,CHEMBL550142,CHEMBL550142,0.42714570858283435
231,NR1C1,CHEMBL41239,CHEMBL41239,0.44779488641764087
232,NR1C2,CHEMBL41239,CHEMBL41239,0.47305389221556887
233,NR1C3,CHEMBL41239,CHEMBL41239,0.4521290751829674
234,NR1H2,CHEMBL41239,CHEMBL41239,0.42614770459081835
235,NR2B1,CHEMBL41239,CHEMBL41239,0.48303393213572854
236,NR1H3,CHEMBL41239,CHEMBL41239,0.5672226974622184
237,NR1H4,CHEMBL41239,CHEMBL41239,0.49251497005988026
238,NR2B3,CHEMBL41239,CHEMBL41239,0.49101796407185627
239,NR2B2,CHEMBL41239,CHEMBL41239,0.5149700598802395
240,NR1D1,CHEMBL41239,CHEMBL41239,0.3964071856287425
241,NR1I2,CHEMBL41239,CHEMBL41239,0.42115768463073855
242,NR1C1,CHEMBL1545061,CHEMBL1545061,0.5583832335329342
243,NR1C2,CHEMBL1545061,CHEMBL1545061,0.6227544910179641
244,NR1C3,CHEMBL1545061,CHEMBL1545061,0.5528942115768463
245,NR1H2,CHEMBL1545061,CHEMBL1545061,0.562874251497006
246,NR2B1,CHEMBL1545061,CHEMBL1545061,0.5249500998003992
247,NR1H3,CHEMBL1545061,CHEMBL1545061,0.6746506986027944
248,NR1H4,CHEMBL1545061,CHEMBL1545061,0.6447105788423154
249,NR2B3,CHEMBL1545061,CHEMBL1545061,0.49101796407185627
250,NR2B2,CHEMBL1545061,CHEMBL1545061,0.5449101796407185
251,NR1D1,CHEMBL1545061,CHEMBL1545061,0.38922155688622756
252,NR1I2,CHEMBL1545061,CHEMBL1545061,0.43313373253493015
253,NR1C1,CHEMBL1335008,CHEMBL1335008,0.6706586826347305
254,NR1C2,CHEMBL1335008,CHEMBL1335008,0.7080838323353293
255,NR1C3,CHEMBL1335008,CHEMBL1335008,0.6527777777777778
256,NR1H2,CHEMBL1335008,CHEMBL1335008,0.686127744510978
257,NR2B1,CHEMBL1335008,CHEMBL1335008,0.7704590818363274
258,NR1H3,CHEMBL1335008,CHEMBL1335008,0.6699933466400533
259,NR1H4,CHEMBL1335008,CHEMBL1335008,0.6778942115768463
260,NR2B3,CHEMBL1335008,CHEMBL1335008,0.7465069860279441
261,NR2B2,CHEMBL1335008,CHEMBL1335008,0.7132401862940785
262,NR1D1,CHEMBL1335008,CHEMBL1335008,0.7724550898203593
263,NR1I2,CHEMBL1335008,CHEMBL1335008,0.6606786427145709
264,NR1C1,CHEMBL2316043,CHEMBL2316043,0.7784431137724551
265,NR1C2,CHEMBL2316043,CHEMBL2316043,0.7524950099800399
266,NR1C3,CHEMBL2316043,CHEMBL2316043,0.7445109780439122
267,NR1H2,CHEMBL2316043,CHEMBL2316043,0.7265469061876247
268,NR2B1,CHEMBL2316043,CHEMBL2316043,0.8343313373253493
269,NR1H3,CHEMBL2316043,CHEMBL2316043,0.7245508982035929
270,NR1H4,CHEMBL2316043,CHEMBL2316043,0.718562874251497
271,NR2B3,CHEMBL2316043,CHEMBL2316043,0.8183632734530938
272,NR2B2,CHEMBL2316043,CHEMBL2316043,0.7594810379241517
273,NR1D1,CHEMBL2316043,CHEMBL2316043,0.8343313373253493
274,NR1I2,CHEMBL2316043,CHEMBL2316043,0.7305389221556886
275,NR1C1,CHEMBL3126123,CHEMBL3126123,0.48044387415644896
276,NR1C2,CHEMBL3126123,CHEMBL3126123,0.5249500998003992
277,NR1C3,CHEMBL3126123,CHEMBL3126123,0.5062446535500428
278,NR1H2,CHEMBL3126123,CHEMBL3126123,0.5028276779773786
279,NR2B1,CHEMBL3126123,CHEMBL3126123,0.3033932135728543
280,NR1H3,CHEMBL3126123,CHEMBL3126123,0.5811709913506321
281,NR1H4,CHEMBL3126123,CHEMBL3126123,0.5442448436460413
282,NR2B3,CHEMBL3126123,CHEMBL3126123,0.32335329341317365
283,NR2B2,CHEMBL3126123,CHEMBL3126123,0.39520958083832336
284,NR1D1,CHEMBL3126123,CHEMBL3126123,0.24750499001996007
285,NR1I2,CHEMBL3126123,CHEMBL3126123,0.2714570858283433
286,NR1C1,CHEMBL67669,CHEMBL67669,0.5990875392072996
287,NR1C2,CHEMBL67669,CHEMBL67669,0.6467065868263473
288,NR1C3,CHEMBL67669,CHEMBL67669,0.5668662674650699
289,NR1H2,CHEMBL67669,CHEMBL67669,0.6122754491017964
290,NR2B1,CHEMBL67669,CHEMBL67669,0.46506986027944114
291,NR1H3,CHEMBL67669,CHEMBL67669,0.6107784431137725
292,NR1H4,CHEMBL67669,CHEMBL67669,0.6706586826347305
293,NR2B3,CHEMBL67669,CHEMBL67669,0.47704590818363274
294,NR2B2,CHEMBL67669,CHEMBL67669,0.5508982035928144
295,NR1D1,CHEMBL67669,CHEMBL67669,0.39749073282007413
296,NR1I2,CHEMBL67669,CHEMBL67669,0.4234388366124893
297,NR1C1,CHEMBL319390,CHEMBL319390,0.5808383233532934
298,NR1C2,CHEMBL319390,CHEMBL319390,0.5968063872255489
299,NR1C3,CHEMBL319390,CHEMBL319390,0.591816367265469
300,NR1H2,CHEMBL319390,CHEMBL319390,0.5748502994011976
301,NR2B1,CHEMBL319390,CHEMBL319390,0.6327345309381237
302,NR1H3,CHEMBL319390,CHEMBL319390,0.6287425149700598
303,NR1H4,CHEMBL319390,CHEMBL319390,0.5708582834331337
304,NR2B3,CHEMBL319390,CHEMBL319390,0.6347305389221557
305,NR2B2,CHEMBL319390,CHEMBL319390,0.5394211576846307
306,NR1D1,CHEMBL319390,CHEMBL319390,0.5688622754491018
307,NR1I2,CHEMBL319390,CHEMBL319390,0.5668662674650699
308,NR1C1,CHEMBL1608884,CHEMBL1608884,0.656686626746507
309,NR1C2,CHEMBL1608884,CHEMBL1608884,0.6976047904191617
310,NR1C3,CHEMBL1608884,CHEMBL1608884,0.6966067864271457
311,NR1H2,CHEMBL1608884,CHEMBL1608884,0.7121756487025949
312,NR2B1,CHEMBL1608884,CHEMBL1608884,0.6087824351297405
313,NR1H3,CHEMBL1608884,CHEMBL1608884,0.7325349301397206
314,NR1H4,CHEMBL1608884,CHEMBL1608884,0.7145708582834331
315,NR2B3,CHEMBL1608884,CHEMBL1608884,0.6027944111776448
316,NR2B2,CHEMBL1608884,CHEMBL1608884,0.5612109115103127
317,NR1D1,CHEMBL1608884,CHEMBL1608884,0.5728542914171657
318,NR1I2,CHEMBL1608884,CHEMBL1608884,0.5429141716566867
319,NR1C1,CHEMBL2142186,CHEMBL2142186,0.6182634730538922
320,NR1C2,CHEMBL2142186,CHEMBL2142186,0.5948103792415169
321,NR1C3,CHEMBL2142186,CHEMBL2142186,0.5622255489021957
322,NR1H2,CHEMBL2142186,CHEMBL2142186,0.5419161676646707
323,NR2B1,CHEMBL2142186,CHEMBL2142186,0.6007984031936128
324,NR1H3,CHEMBL2142186,CHEMBL2142186,0.655688622754491
325,NR1H4,CHEMBL2142186,CHEMBL2142186,0.6327345309381237
326,NR2B3,CHEMBL2142186,CHEMBL2142186,0.5688622754491018
327,NR2B2,CHEMBL2142186,CHEMBL2142186,0.5848303393213573
328,NR1D1,CHEMBL2142186,CHEMBL2142186,0.4620758483033932
329,NR1I2,CHEMBL2142186,CHEMBL2142186,0.4411177644710579
330,NR1C1,CHEMBL1602725,CHEMBL1602725,0.49966733200266134
331,NR1C2,CHEMBL1602725,CHEMBL1602725,0.516300731869594
332,NR1C3,CHEMBL1602725,CHEMBL1602725,0.46506986027944114
333,NR1H2,CHEMBL1602725,CHEMBL1602725,0.48436460412508314
334,NR2B1,CHEMBL1602725,CHEMBL1602725,0.38256819693945443
335,NR1H3,CHEMBL1602725,CHEMBL1602725,0.4624085163007319
336,NR1H4,CHEMBL1602725,CHEMBL1602725,0.4810379241516966
337,NR2B3,CHEMBL1602725,CHEMBL1602725,0.41250831669993343
338,NR2B2,CHEMBL1602725,CHEMBL1602725,0.48037258815701933
339,NR1D1,CHEMBL1602725,CHEMBL1602725,0.2874251497005988
340,NR1I2,CHEMBL1602725,CHEMBL1602725,0.28542914171656686
341,NR1C1,CHEMBL1254378,CHEMBL1254378,0.6101131071190952
342,NR1C2,CHEMBL1254378,CHEMBL1254378,0.6187624750499002
343,NR1C3,CHEMBL1254378,CHEMBL1254378,0.5968063872255489
344,NR1H2,CHEMBL1254378,CHEMBL1254378,0.5449101796407185
345,NR2B1,CHEMBL1254378,CHEMBL1254378,0.631689002946488
346,NR1H3,CHEMBL1254378,CHEMBL1254378,0.6467065868263473
347,NR1H4,CHEMBL1254378,CHEMBL1254378,0.6906187624750499
348,NR2B3,CHEMBL1254378,CHEMBL1254378,0.6057408991540728
349,NR2B2,CHEMBL1254378,CHEMBL1254378,0.571523619427811
350,NR1D1,CHEMBL1254378,CHEMBL1254378,0.39188290086493677
351,NR1I2,CHEMBL1254378,CHEMBL1254378,0.3659347970725216
352,NR1C1,CHEMBL1577946,CHEMBL1577946,0.6626746506986028
353,NR1C2,CHEMBL1577946,CHEMBL1577946,0.7009314703925481
354,NR1C3,CHEMBL1577946,CHEMBL1577946,0.6746506986027944
355,NR1H2,CHEMBL1577946,CHEMBL1577946,0.6706586826347305
356,NR2B1,CHEMBL1577946,CHEMBL1577946,0.656686626746507
357,NR1H3,CHEMBL1577946,CHEMBL1577946,0.7015968063872255
358,NR1H4,CHEMBL1577946,CHEMBL1577946,0.6866267465069861
359,NR2B3,CHEMBL1577946,CHEMBL1577946,0.6447105788423154
360,NR2B2,CHEMBL1577946,CHEMBL1577946,0.5718562874251497
361,NR1D1,CHEMBL1577946,CHEMBL1577946,0.6147704590818364
362,NR1I2,CHEMBL1577946,CHEMBL1577946,0.5049900199600799
363,NR1C1,CHEMBL1399932,CHEMBL1399932,0.6033266799733865
364,NR1C2,CHEMBL1399932,CHEMBL1399932,0.5980039920159681
365,NR1C3,CHEMBL1399932,CHEMBL1399932,0.5319361277445109
366,NR1H2,CHEMBL1399932,CHEMBL1399932,0.5483033932135728
367,NR2B1,CHEMBL1399932,CHEMBL1399932,0.627744510978044
368,NR1H3,CHEMBL1399932,CHEMBL1399932,0.5868263473053892
369,NR1H4,CHEMBL1399932,CHEMBL1399932,0.5978043912175649
370,NR2B3,CHEMBL1399932,CHEMBL1399932,0.6377245508982036
371,NR2B2,CHEMBL1399932,CHEMBL1399932,0.634397870924817
372,NR1D1,CHEMBL1399932,CHEMBL1399932,0.48502994011976047
373,NR1I2,CHEMBL1399932,CHEMBL1399932,0.49700598802395207
374,NR1C1,CHEMBL36978,CHEMBL36978,0.5671228970630168
375,NR1C2,CHEMBL36978,CHEMBL36978,0.5642049234863606
376,NR1C3,CHEMBL36978,CHEMBL36978,0.5547428951620569
377,NR1H2,CHEMBL36978,CHEMBL36978,0.5669518106643854
378,NR2B1,CHEMBL36978,CHEMBL36978,0.4481037924151697
379,NR1H3,CHEMBL36978,CHEMBL36978,0.5929331812565345
380,NR1H4,CHEMBL36978,CHEMBL36978,0.6180448626556411
381,NR2B3,CHEMBL36978,CHEMBL36978,0.5129740518962076
382,NR2B2,CHEMBL36978,CHEMBL36978,0.5608782435129741
383,NR1D1,CHEMBL36978,CHEMBL36978,0.437624750499002
384,NR1I2,CHEMBL36978,CHEMBL36978,0.42800114057599087
