,PID,ID,NAME,Prob
52,NR2B2,CHEMBL1689168,CHEMBL1689168,0.6279108449767132
53,NR1D1,CHEMBL1689168,CHEMBL1689168,0.6736526946107785
54,NR1I2,CHEMBL1689168,CHEMBL1689168,0.562874251497006
55,NR1C1,CHEMBL13301,CHEMBL13301,0.5326965117384279
56,NR1C2,CHEMBL13301,CHEMBL13301,0.5662959794696322
57,NR1C3,CHEMBL13301,CHEMBL13301,0.540347875677217
58,NR1H2,CHEMBL13301,CHEMBL13301,0.5581123467351014
59,NR2B1,CHEMBL13301,CHEMBL13301,0.23586161011310713
60,NR1H3,CHEMBL13301,CHEMBL13301,0.5632069194943445
61,NR1H4,CHEMBL13301,CHEMBL13301,0.6270791749833666
62,NR2B3,CHEMBL13301,CHEMBL13301,0.25449101796407186
63,NR2B2,CHEMBL13301,CHEMBL13301,0.27894211576846306
64,NR1D1,CHEMBL13301,CHEMBL13301,0.18762475049900199
65,NR1I2,CHEMBL13301,CHEMBL13301,0.16966067864271456
66,NR1C1,CHEMBL549996,CHEMBL549996,0.7391217564870259
67,NR1C2,CHEMBL549996,CHEMBL549996,0.7604790419161677
68,NR1C3,CHEMBL549996,CHEMBL549996,0.7335329341317365
69,NR1H2,CHEMBL549996,CHEMBL549996,0.729208250166334
70,NR2B1,CHEMBL549996,CHEMBL549996,0.8183632734530938
71,NR1H3,CHEMBL549996,CHEMBL549996,0.7654690618762475
72,NR1H4,CHEMBL549996,CHEMBL549996,0.7624750499001997
73,NR2B3,CHEMBL549996,CHEMBL549996,0.7984031936127745
74,NR2B2,CHEMBL549996,CHEMBL549996,0.7501663339986694
75,NR1D1,CHEMBL549996,CHEMBL549996,0.7541583499667333
76,NR1I2,CHEMBL549996,CHEMBL549996,0.7312042581503659
77,NR1C1,CHEMBL327142,CHEMBL327142,0.5469061876247505
78,NR1C2,CHEMBL327142,CHEMBL327142,0.6576846307385229
79,NR1C3,CHEMBL327142,CHEMBL327142,0.5538922155688623
80,NR1H2,CHEMBL327142,CHEMBL327142,0.5968063872255489
81,NR2B1,CHEMBL327142,CHEMBL327142,0.4491017964071856
82,NR1H3,CHEMBL327142,CHEMBL327142,0.6367265469061876
83,NR1H4,CHEMBL327142,CHEMBL327142,0.6427145708582834
84,NR2B3,CHEMBL327142,CHEMBL327142,0.43912175648702595
85,NR2B2,CHEMBL327142,CHEMBL327142,0.5109780439121756
86,NR1D1,CHEMBL327142,CHEMBL327142,0.34930139720558884
87,NR1I2,CHEMBL327142,CHEMBL327142,0.3712574850299401
88,NR1C1,CHEMBL1922459,CHEMBL1922459,0.5919161676646707
89,NR1C2,CHEMBL1922459,CHEMBL1922459,0.5585767858222949
90,NR1C3,CHEMBL1922459,CHEMBL1922459,0.4902467791689349
91,NR1H2,CHEMBL1922459,CHEMBL1922459,0.5674650698602794
92,NR2B1,CHEMBL1922459,CHEMBL1922459,0.4121756487025948
93,NR1H3,CHEMBL1922459,CHEMBL1922459,0.58562874251497
94,NR1H4,CHEMBL1922459,CHEMBL1922459,0.6461743180306054
95,NR2B3,CHEMBL1922459,CHEMBL1922459,0.4540918163672655
96,NR2B2,CHEMBL1922459,CHEMBL1922459,0.4820359281437126
97,NR1D1,CHEMBL1922459,CHEMBL1922459,0.3283433133732535
98,NR1I2,CHEMBL1922459,CHEMBL1922459,0.3343313373253493
99,NR1C1,CHEMBL1894730,CHEMBL1894730,0.6301397205588822
100,NR1C2,CHEMBL1894730,CHEMBL1894730,0.6631736526946108
101,NR1C3,CHEMBL1894730,CHEMBL1894730,0.6014637391882901
102,NR1H2,CHEMBL1894730,CHEMBL1894730,0.5796739853626081
103,NR2B1,CHEMBL1894730,CHEMBL1894730,0.718562874251497
104,NR1H3,CHEMBL1894730,CHEMBL1894730,0.6781437125748503
105,NR1H4,CHEMBL1894730,CHEMBL1894730,0.6741516966067864
106,NR2B3,CHEMBL1894730,CHEMBL1894730,0.6726546906187625
107,NR2B2,CHEMBL1894730,CHEMBL1894730,0.7113107119095142
108,NR1D1,CHEMBL1894730,CHEMBL1894730,0.48502994011976047
109,NR1I2,CHEMBL1894730,CHEMBL1894730,0.5079840319361277
110,NR1C1,CHEMBL1579220,CHEMBL1579220,0.6872255489021957
111,NR1C2,CHEMBL1579220,CHEMBL1579220,0.6902195608782435
112,NR1C3,CHEMBL1579220,CHEMBL1579220,0.6413173652694611
113,NR1H2,CHEMBL1579220,CHEMBL1579220,0.6327345309381237
114,NR2B1,CHEMBL1579220,CHEMBL1579220,0.7764471057884231
115,NR1H3,CHEMBL1579220,CHEMBL1579220,0.6776447105788423
116,NR1H4,CHEMBL1579220,CHEMBL1579220,0.7000998003992016
117,NR2B3,CHEMBL1579220,CHEMBL1579220,0.7425149700598802
118,NR2B2,CHEMBL1579220,CHEMBL1579220,0.6322687957418496
119,NR1D1,CHEMBL1579220,CHEMBL1579220,0.6403193612774452
120,NR1I2,CHEMBL1579220,CHEMBL1579220,0.5564870259481038
121,NR1C1,CHEMBL558544,CHEMBL558544,0.5862497227766689
122,NR1C2,CHEMBL558544,CHEMBL558544,0.668399708519469
123,NR1C3,CHEMBL558544,CHEMBL558544,0.6160536070715712
124,NR1H2,CHEMBL558544,CHEMBL558544,0.650746126794031
125,NR2B1,CHEMBL558544,CHEMBL558544,0.5169660678642715
126,NR1H3,CHEMBL558544,CHEMBL558544,0.6287425149700598
127,NR1H4,CHEMBL558544,CHEMBL558544,0.6429363495231758
128,NR2B3,CHEMBL558544,CHEMBL558544,0.530938123752495
129,NR2B2,CHEMBL558544,CHEMBL558544,0.5728542914171657
130,NR1D1,CHEMBL558544,CHEMBL558544,0.5049900199600799
131,NR1I2,CHEMBL558544,CHEMBL558544,0.5848303393213573
132,NR1C1,CHEMBL1818759,CHEMBL1818759,0.7105788423153693
133,NR1C2,CHEMBL1818759,CHEMBL1818759,0.7308715901530272
134,NR1C3,CHEMBL1818759,CHEMBL1818759,0.6773120425815037
135,NR1H2,CHEMBL1818759,CHEMBL1818759,0.6726546906187625
136,NR2B1,CHEMBL1818759,CHEMBL1818759,0.7405189620758483
137,NR1H3,CHEMBL1818759,CHEMBL1818759,0.7009314703925483
138,NR1H4,CHEMBL1818759,CHEMBL1818759,0.7145708582834331
139,NR2B3,CHEMBL1818759,CHEMBL1818759,0.6806387225548902
140,NR2B2,CHEMBL1818759,CHEMBL1818759,0.6289088489687291
141,NR1D1,CHEMBL1818759,CHEMBL1818759,0.5449101796407185
142,NR1I2,CHEMBL1818759,CHEMBL1818759,0.5129740518962076
143,NR1C1,CHEMBL607859,CHEMBL607859,0.8063872255489022
144,NR1C2,CHEMBL607859,CHEMBL607859,0.8083832335329342
145,NR1C3,CHEMBL607859,CHEMBL607859,0.782435129740519
146,NR1H2,CHEMBL607859,CHEMBL607859,0.7731204258150366
147,NR2B1,CHEMBL607859,CHEMBL607859,0.8003992015968064
148,NR1H3,CHEMBL607859,CHEMBL607859,0.8023952095808383
149,NR1H4,CHEMBL607859,CHEMBL607859,0.7784431137724551
150,NR2B3,CHEMBL607859,CHEMBL607859,0.7924151696606786
151,NR2B2,CHEMBL607859,CHEMBL607859,0.7215568862275449
152,NR1D1,CHEMBL607859,CHEMBL607859,0.7984031936127745
153,NR1I2,CHEMBL607859,CHEMBL607859,0.7085828343313373
154,NR1C1,CHEMBL1790355,CHEMBL1790355,0.51729873586161
155,NR1C2,CHEMBL1790355,CHEMBL1790355,0.6047904191616766
156,NR1C3,CHEMBL1790355,CHEMBL1790355,0.5067198935462408
157,NR1H2,CHEMBL1790355,CHEMBL1790355,0.5202927478376579
158,NR2B1,CHEMBL1790355,CHEMBL1790355,0.46706586826347307
159,NR1H3,CHEMBL1790355,CHEMBL1790355,0.5063206919494344
160,NR1H4,CHEMBL1790355,CHEMBL1790355,0.5701929474384564
161,NR2B3,CHEMBL1790355,CHEMBL1790355,0.469061876247505
162,NR2B2,CHEMBL1790355,CHEMBL1790355,0.5189620758483033
163,NR1D1,CHEMBL1790355,CHEMBL1790355,0.4441117764471058
164,NR1I2,CHEMBL1790355,CHEMBL1790355,0.4031936127744511
165,NR1C1,CHEMBL551101,CHEMBL551101,0.5869689193042487
166,NR1C2,CHEMBL551101,CHEMBL551101,0.5535595475715237
167,NR1C3,CHEMBL551101,CHEMBL551101,0.5479707252162341
168,NR1H2,CHEMBL551101,CHEMBL551101,0.5409181636726547
169,NR2B1,CHEMBL551101,CHEMBL551101,0.6407185628742516
170,NR1H3,CHEMBL551101,CHEMBL551101,0.5469061876247505
171,NR1H4,CHEMBL551101,CHEMBL551101,0.5748502994011976
172,NR2B3,CHEMBL551101,CHEMBL551101,0.6407185628742516
173,NR2B2,CHEMBL551101,CHEMBL551101,0.6064537591483699
174,NR1D1,CHEMBL551101,CHEMBL551101,0.5269461077844312
175,NR1I2,CHEMBL551101,CHEMBL551101,0.500998003992016
176,NR1C1,CHEMBL2355702,CHEMBL2355702,0.5417165668662675
177,NR1C2,CHEMBL2355702,CHEMBL2355702,0.5819076133447391
178,NR1C3,CHEMBL2355702,CHEMBL2355702,0.4845879669232963
179,NR1H2,CHEMBL2355702,CHEMBL2355702,0.4764043341887654
180,NR2B1,CHEMBL2355702,CHEMBL2355702,0.5728542914171657
181,NR1H3,CHEMBL2355702,CHEMBL2355702,0.5816224693470202
182,NR1H4,CHEMBL2355702,CHEMBL2355702,0.5796264613629882
183,NR2B3,CHEMBL2355702,CHEMBL2355702,0.5988023952095808
184,NR2B2,CHEMBL2355702,CHEMBL2355702,0.6433799068529608
185,NR1D1,CHEMBL2355702,CHEMBL2355702,0.45109780439121755
186,NR1I2,CHEMBL2355702,CHEMBL2355702,0.46506986027944114
187,NR1C1,CHEMBL1383758,CHEMBL1383758,0.7659918258720654
188,NR1C2,CHEMBL1383758,CHEMBL1383758,0.7811044577511643
189,NR1C3,CHEMBL1383758,CHEMBL1383758,0.7691284098469727
190,NR1H2,CHEMBL1383758,CHEMBL1383758,0.6944682064442543
191,NR2B1,CHEMBL1383758,CHEMBL1383758,0.810379241516966
192,NR1H3,CHEMBL1383758,CHEMBL1383758,0.7214143142286855
193,NR1H4,CHEMBL1383758,CHEMBL1383758,0.737382378100941
194,NR2B3,CHEMBL1383758,CHEMBL1383758,0.7944111776447106
195,NR2B2,CHEMBL1383758,CHEMBL1383758,0.727478376580173
196,NR1D1,CHEMBL1383758,CHEMBL1383758,0.8039920159680639
197,NR1I2,CHEMBL1383758,CHEMBL1383758,0.6532934131736527
198,NR1C1,CHEMBL1487173,CHEMBL1487173,0.7365269461077845
199,NR1C2,CHEMBL1487173,CHEMBL1487173,0.7564870259481038
200,NR1C3,CHEMBL1487173,CHEMBL1487173,0.7252162341982702
201,NR1H2,CHEMBL1487173,CHEMBL1487173,0.7132401862940786
202,NR2B1,CHEMBL1487173,CHEMBL1487173,0.8283433133732535
203,NR1H3,CHEMBL1487173,CHEMBL1487173,0.716566866267465
204,NR1H4,CHEMBL1487173,CHEMBL1487173,0.7125748502994012
205,NR2B3,CHEMBL1487173,CHEMBL1487173,0.8303393213572854
206,NR2B2,CHEMBL1487173,CHEMBL1487173,0.7604790419161677
207,NR1D1,CHEMBL1487173,CHEMBL1487173,0.8542914171656687
208,NR1I2,CHEMBL1487173,CHEMBL1487173,0.7544910179640718
209,NR1C1,CHEMBL30567,CHEMBL30567,0.5798783385609733
210,NR1C2,CHEMBL30567,CHEMBL30567,0.604956753160346
211,NR1C3,CHEMBL30567,CHEMBL30567,0.5369261477045909
212,NR1H2,CHEMBL30567,CHEMBL30567,0.5292747837658017
213,NR2B1,CHEMBL30567,CHEMBL30567,0.5029940119760479
214,NR1H3,CHEMBL30567,CHEMBL30567,0.5868263473053893
215,NR1H4,CHEMBL30567,CHEMBL30567,0.5558882235528942
216,NR2B3,CHEMBL30567,CHEMBL30567,0.4750499001996008
217,NR2B2,CHEMBL30567,CHEMBL30567,0.5069860279441117
218,NR1D1,CHEMBL30567,CHEMBL30567,0.37524950099800397
219,NR1I2,CHEMBL30567,CHEMBL30567,0.37604790419161677
220,NR1C1,CHEMBL550142,CHEMBL550142,0.5868263473053892
221,NR1C2,CHEMBL550142,CHEMBL550142,0.6250831669993346
222,NR1C3,CHEMBL550142,CHEMBL550142,0.6190951430472388
223,NR1H2,CHEMBL550142,CHEMBL550142,0.5718562874251497
224,NR2B1,CHEMBL550142,CHEMBL550142,0.7924151696606786
225,NR1H3,CHEMBL550142,CHEMBL550142,0.6347305389221557
226,NR1H4,CHEMBL550142,CHEMBL550142,0.6127744510978044
227,NR2B3,CHEMBL550142,CHEMBL550142,0.7644710578842315
228,NR2B2,CHEMBL550142,CHEMBL550142,0.70791749833666
229,NR1D1,CHEMBL550142,CHEMBL550142,0.7844311377245509
230,NR1I2,CHEMBL550142,CHEMBL550142,0.6626746506986028
231,NR1C1,CHEMBL41239,CHEMBL41239,0.7539920159680639
232,NR1C2,CHEMBL41239,CHEMBL41239,0.7739520958083832
233,NR1C3,CHEMBL41239,CHEMBL41239,0.7420159680638723
234,NR1H2,CHEMBL41239,CHEMBL41239,0.7290419161676647
235,NR2B1,CHEMBL41239,CHEMBL41239,0.8023952095808383
236,NR1H3,CHEMBL41239,CHEMBL41239,0.7440119760479041
237,NR1H4,CHEMBL41239,CHEMBL41239,0.751996007984032
238,NR2B3,CHEMBL41239,CHEMBL41239,0.7724550898203593
239,NR2B2,CHEMBL41239,CHEMBL41239,0.7215568862275449
240,NR1D1,CHEMBL41239,CHEMBL41239,0.7225548902195609
241,NR1I2,CHEMBL41239,CHEMBL41239,0.6467065868263473
242,NR1C1,CHEMBL1545061,CHEMBL1545061,0.7212242182302062
243,NR1C2,CHEMBL1545061,CHEMBL1545061,0.7117764471057885
244,NR1C3,CHEMBL1545061,CHEMBL1545061,0.6692187054462504
245,NR1H2,CHEMBL1545061,CHEMBL1545061,0.6596806387225549
246,NR2B1,CHEMBL1545061,CHEMBL1545061,0.7264138389886894
247,NR1H3,CHEMBL1545061,CHEMBL1545061,0.7457085828343314
248,NR1H4,CHEMBL1545061,CHEMBL1545061,0.7310711909514306
249,NR2B3,CHEMBL1545061,CHEMBL1545061,0.7224218230206255
250,NR2B2,CHEMBL1545061,CHEMBL1545061,0.6555555555555556
251,NR1D1,CHEMBL1545061,CHEMBL1545061,0.6578842315369262
252,NR1I2,CHEMBL1545061,CHEMBL1545061,0.6113107119095142
253,NR1C1,CHEMBL1335008,CHEMBL1335008,0.6706586826347305
254,NR1C2,CHEMBL1335008,CHEMBL1335008,0.7080838323353293
255,NR1C3,CHEMBL1335008,CHEMBL1335008,0.6527777777777778
256,NR1H2,CHEMBL1335008,CHEMBL1335008,0.686127744510978
257,NR2B1,CHEMBL1335008,CHEMBL1335008,0.7704590818363274
258,NR1H3,CHEMBL1335008,CHEMBL1335008,0.6699933466400533
259,NR1H4,CHEMBL1335008,CHEMBL1335008,0.6778942115768463
260,NR2B3,CHEMBL1335008,CHEMBL1335008,0.7465069860279441
261,NR2B2,CHEMBL1335008,CHEMBL1335008,0.7132401862940785
262,NR1D1,CHEMBL1335008,CHEMBL1335008,0.7724550898203593
263,NR1I2,CHEMBL1335008,CHEMBL1335008,0.6606786427145709
264,NR1C1,CHEMBL2316043,CHEMBL2316043,0.7784431137724551
265,NR1C2,CHEMBL2316043,CHEMBL2316043,0.7524950099800399
266,NR1C3,CHEMBL2316043,CHEMBL2316043,0.7445109780439122
267,NR1H2,CHEMBL2316043,CHEMBL2316043,0.7265469061876247
268,NR2B1,CHEMBL2316043,CHEMBL2316043,0.8343313373253493
269,NR1H3,CHEMBL2316043,CHEMBL2316043,0.7245508982035929
270,NR1H4,CHEMBL2316043,CHEMBL2316043,0.718562874251497
271,NR2B3,CHEMBL2316043,CHEMBL2316043,0.8183632734530938
272,NR2B2,CHEMBL2316043,CHEMBL2316043,0.7594810379241517
273,NR1D1,CHEMBL2316043,CHEMBL2316043,0.8343313373253493
274,NR1I2,CHEMBL2316043,CHEMBL2316043,0.7305389221556886
275,NR1C1,CHEMBL3126123,CHEMBL3126123,0.706187624750499
276,NR1C2,CHEMBL3126123,CHEMBL3126123,0.7039254823685961
277,NR1C3,CHEMBL3126123,CHEMBL3126123,0.6736526946107785
278,NR1H2,CHEMBL3126123,CHEMBL3126123,0.6606786427145709
279,NR2B1,CHEMBL3126123,CHEMBL3126123,0.7245508982035929
280,NR1H3,CHEMBL3126123,CHEMBL3126123,0.7015968063872255
281,NR1H4,CHEMBL3126123,CHEMBL3126123,0.6826347305389222
282,NR2B3,CHEMBL3126123,CHEMBL3126123,0.6826347305389222
283,NR2B2,CHEMBL3126123,CHEMBL3126123,0.6205921490352627
284,NR1D1,CHEMBL3126123,CHEMBL3126123,0.5608782435129741
285,NR1I2,CHEMBL3126123,CHEMBL3126123,0.5249500998003992
286,NR1C1,CHEMBL67669,CHEMBL67669,0.5828343313373253
287,NR1C2,CHEMBL67669,CHEMBL67669,0.6956087824351297
288,NR1C3,CHEMBL67669,CHEMBL67669,0.6212574850299402
289,NR1H2,CHEMBL67669,CHEMBL67669,0.6137724550898204
290,NR2B1,CHEMBL67669,CHEMBL67669,0.5209580838323353
291,NR1H3,CHEMBL67669,CHEMBL67669,0.7125748502994012
292,NR1H4,CHEMBL67669,CHEMBL67669,0.7315369261477046
293,NR2B3,CHEMBL67669,CHEMBL67669,0.5124750499001997
294,NR2B2,CHEMBL67669,CHEMBL67669,0.5598802395209581
295,NR1D1,CHEMBL67669,CHEMBL67669,0.4231536926147705
296,NR1I2,CHEMBL67669,CHEMBL67669,0.4471057884231537
297,NR1C1,CHEMBL319390,CHEMBL319390,0.7964071856287425
298,NR1C2,CHEMBL319390,CHEMBL319390,0.8063872255489022
299,NR1C3,CHEMBL319390,CHEMBL319390,0.8003992015968064
300,NR1H2,CHEMBL319390,CHEMBL319390,0.7924151696606786
301,NR2B1,CHEMBL319390,CHEMBL319390,0.874251497005988
302,NR1H3,CHEMBL319390,CHEMBL319390,0.8063872255489022
303,NR1H4,CHEMBL319390,CHEMBL319390,0.780439121756487
304,NR2B3,CHEMBL319390,CHEMBL319390,0.8662674650698603
305,NR2B2,CHEMBL319390,CHEMBL319390,0.7884231536926147
306,NR1D1,CHEMBL319390,CHEMBL319390,0.8702594810379242
307,NR1I2,CHEMBL319390,CHEMBL319390,0.7784431137724551
308,NR1C1,CHEMBL1608884,CHEMBL1608884,0.7010978043912176
309,NR1C2,CHEMBL1608884,CHEMBL1608884,0.7445109780439122
310,NR1C3,CHEMBL1608884,CHEMBL1608884,0.7365269461077845
311,NR1H2,CHEMBL1608884,CHEMBL1608884,0.768063872255489
312,NR2B1,CHEMBL1608884,CHEMBL1608884,0.6686626746506986
313,NR1H3,CHEMBL1608884,CHEMBL1608884,0.7644710578842315
314,NR1H4,CHEMBL1608884,CHEMBL1608884,0.7604790419161677
315,NR2B3,CHEMBL1608884,CHEMBL1608884,0.6506986027944112
316,NR2B2,CHEMBL1608884,CHEMBL1608884,0.6347305389221557
317,NR1D1,CHEMBL1608884,CHEMBL1608884,0.6207584830339321
318,NR1I2,CHEMBL1608884,CHEMBL1608884,0.562874251497006
319,NR1C1,CHEMBL2142186,CHEMBL2142186,0.7425149700598802
320,NR1C2,CHEMBL2142186,CHEMBL2142186,0.7664670658682635
321,NR1C3,CHEMBL2142186,CHEMBL2142186,0.7524950099800399
322,NR1H2,CHEMBL2142186,CHEMBL2142186,0.7415169660678643
323,NR2B1,CHEMBL2142186,CHEMBL2142186,0.8642714570858283
324,NR1H3,CHEMBL2142186,CHEMBL2142186,0.7524950099800399
325,NR1H4,CHEMBL2142186,CHEMBL2142186,0.7684630738522954
326,NR2B3,CHEMBL2142186,CHEMBL2142186,0.8363273453093812
327,NR2B2,CHEMBL2142186,CHEMBL2142186,0.7127411842980705
328,NR1D1,CHEMBL2142186,CHEMBL2142186,0.7984031936127745
329,NR1I2,CHEMBL2142186,CHEMBL2142186,0.6986027944111777
330,NR1C1,CHEMBL1602725,CHEMBL1602725,0.6169328010645376
331,NR1C2,CHEMBL1602725,CHEMBL1602725,0.6721556886227545
332,NR1C3,CHEMBL1602725,CHEMBL1602725,0.5567864271457086
333,NR1H2,CHEMBL1602725,CHEMBL1602725,0.6432135728542914
334,NR2B1,CHEMBL1602725,CHEMBL1602725,0.6167664670658682
335,NR1H3,CHEMBL1602725,CHEMBL1602725,0.6342315369261478
336,NR1H4,CHEMBL1602725,CHEMBL1602725,0.6741516966067864
337,NR2B3,CHEMBL1602725,CHEMBL1602725,0.5728542914171657
338,NR2B2,CHEMBL1602725,CHEMBL1602725,0.5791749833666
339,NR1D1,CHEMBL1602725,CHEMBL1602725,0.45708582834331335
340,NR1I2,CHEMBL1602725,CHEMBL1602725,0.44510978043912175
341,NR1C1,CHEMBL1254378,CHEMBL1254378,0.7094382663244939
342,NR1C2,CHEMBL1254378,CHEMBL1254378,0.7340319361277445
343,NR1C3,CHEMBL1254378,CHEMBL1254378,0.6957751164337991
344,NR1H2,CHEMBL1254378,CHEMBL1254378,0.6861515065107878
345,NR2B1,CHEMBL1254378,CHEMBL1254378,0.8040585495675315
346,NR1H3,CHEMBL1254378,CHEMBL1254378,0.7046145803630832
347,NR1H4,CHEMBL1254378,CHEMBL1254378,0.7320596901435223
348,NR2B3,CHEMBL1254378,CHEMBL1254378,0.7880904856952761
349,NR2B2,CHEMBL1254378,CHEMBL1254378,0.6809713905522288
350,NR1D1,CHEMBL1254378,CHEMBL1254378,0.7634730538922155
351,NR1I2,CHEMBL1254378,CHEMBL1254378,0.6656686626746507
352,NR1C1,CHEMBL1577946,CHEMBL1577946,0.7631403858948769
353,NR1C2,CHEMBL1577946,CHEMBL1577946,0.7884231536926147
354,NR1C3,CHEMBL1577946,CHEMBL1577946,0.7754491017964071
355,NR1H2,CHEMBL1577946,CHEMBL1577946,0.7455089820359282
356,NR2B1,CHEMBL1577946,CHEMBL1577946,0.7065868263473054
357,NR1H3,CHEMBL1577946,CHEMBL1577946,0.7774451097804391
358,NR1H4,CHEMBL1577946,CHEMBL1577946,0.7704590818363274
359,NR2B3,CHEMBL1577946,CHEMBL1577946,0.6806387225548902
360,NR2B2,CHEMBL1577946,CHEMBL1577946,0.6370592149035262
361,NR1D1,CHEMBL1577946,CHEMBL1577946,0.6716566866267465
362,NR1I2,CHEMBL1577946,CHEMBL1577946,0.6047904191616766
363,NR1C1,CHEMBL1399932,CHEMBL1399932,0.6513639387890885
364,NR1C2,CHEMBL1399932,CHEMBL1399932,0.667332002661344
365,NR1C3,CHEMBL1399932,CHEMBL1399932,0.6410512308715902
366,NR1H2,CHEMBL1399932,CHEMBL1399932,0.6347305389221557
367,NR2B1,CHEMBL1399932,CHEMBL1399932,0.7355289421157685
368,NR1H3,CHEMBL1399932,CHEMBL1399932,0.6387225548902196
369,NR1H4,CHEMBL1399932,CHEMBL1399932,0.655688622754491
370,NR2B3,CHEMBL1399932,CHEMBL1399932,0.7135728542914171
371,NR2B2,CHEMBL1399932,CHEMBL1399932,0.6842980705256154
372,NR1D1,CHEMBL1399932,CHEMBL1399932,0.6347305389221557
373,NR1I2,CHEMBL1399932,CHEMBL1399932,0.6047904191616766
374,NR1C1,CHEMBL36978,CHEMBL36978,0.7082501663339986
375,NR1C2,CHEMBL36978,CHEMBL36978,0.7448436460412508
376,NR1C3,CHEMBL36978,CHEMBL36978,0.6916167664670657
377,NR1H2,CHEMBL36978,CHEMBL36978,0.6669993346640053
378,NR2B1,CHEMBL36978,CHEMBL36978,0.7435129740518962
379,NR1H3,CHEMBL36978,CHEMBL36978,0.7215568862275448
380,NR1H4,CHEMBL36978,CHEMBL36978,0.7290419161676646
381,NR2B3,CHEMBL36978,CHEMBL36978,0.7255489021956087
382,NR2B2,CHEMBL36978,CHEMBL36978,0.664604125083167
383,NR1D1,CHEMBL36978,CHEMBL36978,0.7630738522954092
384,NR1I2,CHEMBL36978,CHEMBL36978,0.6639387890884897
